open_time,open,high,low,close
2026-05-08 05:00:00+00:00,2281.63,2284.0,2275.97,2275.97
2026-05-08 06:00:00+00:00,2275.98,2278.5,2268.6,2275.22
2026-05-08 07:00:00+00:00,2275.23,2282.69,2267.15,2281.35
2026-05-08 08:00:00+00:00,2281.37,2289.13,2280.15,2283.56
2026-05-08 09:00:00+00:00,2283.56,2292.12,2280.35,2284.34
2026-05-08 10:00:00+00:00,2284.34,2290.96,2281.17,2287.94
2026-05-08 11:00:00+00:00,2287.95,2298.01,2287.95,2295.38
2026-05-08 12:00:00+00:00,2295.38,2302.0,2282.46,2284.53
2026-05-08 13:00:00+00:00,2284.53,2287.0,2269.96,2276.46
2026-05-08 14:00:00+00:00,2276.46,2292.66,2273.32,2285.72
2026-05-08 15:00:00+00:00,2285.72,2294.44,2274.94,2293.2
2026-05-08 16:00:00+00:00,2293.2,2294.37,2286.42,2289.93
2026-05-08 17:00:00+00:00,2289.93,2315.63,2289.39,2304.86
2026-05-08 18:00:00+00:00,2304.87,2321.22,2304.87,2313.49
2026-05-08 19:00:00+00:00,2313.49,2320.36,2312.48,2316.05
2026-05-08 20:00:00+00:00,2316.06,2317.0,2305.36,2306.65
2026-05-08 21:00:00+00:00,2306.64,2314.94,2304.21,2314.63
2026-05-08 22:00:00+00:00,2314.62,2319.15,2310.26,2310.98
2026-05-08 23:00:00+00:00,2310.98,2310.98,2303.19,2307.06
2026-05-09 00:00:00+00:00,2307.07,2312.03,2304.19,2308.55
2026-05-09 01:00:00+00:00,2308.55,2318.45,2308.23,2314.22
2026-05-09 02:00:00+00:00,2314.23,2320.3,2313.8,2317.07
2026-05-09 03:00:00+00:00,2317.07,2320.77,2312.6,2315.33
2026-05-09 04:00:00+00:00,2315.33,2325.33,2311.27,2312.35
2026-05-09 05:00:00+00:00,2312.35,2318.29,2310.9,2314.82
2026-05-09 06:00:00+00:00,2314.82,2319.59,2312.95,2314.35
2026-05-09 07:00:00+00:00,2314.35,2318.56,2311.34,2314.69
2026-05-09 08:00:00+00:00,2314.69,2320.53,2314.23,2317.16
2026-05-09 09:00:00+00:00,2317.16,2317.52,2311.37,2313.28
2026-05-09 10:00:00+00:00,2313.28,2315.03,2310.24,2312.5
2026-05-09 11:00:00+00:00,2312.49,2315.56,2312.49,2314.57
2026-05-09 12:00:00+00:00,2314.56,2318.27,2313.24,2316.54
2026-05-09 13:00:00+00:00,2316.54,2316.55,2311.69,2314.34
2026-05-09 14:00:00+00:00,2314.34,2315.32,2305.21,2308.27
2026-05-09 15:00:00+00:00,2308.27,2317.64,2300.0,2317.63
2026-05-09 16:00:00+00:00,2317.64,2325.28,2315.29,2319.99
2026-05-09 17:00:00+00:00,2320.0,2333.61,2320.0,2329.45
2026-05-09 18:00:00+00:00,2329.46,2338.37,2328.8,2330.22
2026-05-09 19:00:00+00:00,2330.23,2333.1,2326.54,2332.01
2026-05-09 20:00:00+00:00,2332.02,2332.81,2327.26,2329.18
2026-05-09 21:00:00+00:00,2329.17,2331.55,2328.62,2330.82
2026-05-09 22:00:00+00:00,2330.82,2333.47,2327.22,2329.89
2026-05-09 23:00:00+00:00,2329.89,2331.96,2324.7,2326.44
2026-05-10 00:00:00+00:00,2326.43,2329.71,2321.16,2323.89
2026-05-10 01:00:00+00:00,2323.9,2324.97,2318.33,2323.67
2026-05-10 02:00:00+00:00,2323.68,2328.0,2320.08,2327.94
2026-05-10 03:00:00+00:00,2327.94,2332.91,2323.7,2327.76
2026-05-10 04:00:00+00:00,2327.75,2330.98,2326.1,2328.27
2026-05-10 05:00:00+00:00,2328.28,2330.0,2326.51,2327.3
2026-05-10 06:00:00+00:00,2327.3,2330.75,2326.65,2329.3
2026-05-10 07:00:00+00:00,2329.31,2332.09,2327.36,2327.36
2026-05-10 08:00:00+00:00,2327.36,2331.83,2326.16,2330.15
2026-05-10 09:00:00+00:00,2330.16,2333.59,2326.92,2328.22
2026-05-10 10:00:00+00:00,2328.23,2328.82,2323.38,2325.46
2026-05-10 11:00:00+00:00,2325.46,2327.42,2319.0,2322.58
2026-05-10 12:00:00+00:00,2322.59,2325.35,2320.87,2324.12
2026-05-10 13:00:00+00:00,2324.12,2331.99,2323.28,2329.8
2026-05-10 14:00:00+00:00,2329.8,2335.0,2326.94,2330.9
2026-05-10 15:00:00+00:00,2330.9,2351.66,2330.9,2347.56
2026-05-10 16:00:00+00:00,2347.56,2350.85,2340.11,2350.0
2026-05-10 17:00:00+00:00,2349.99,2368.0,2345.4,2364.1
2026-05-10 18:00:00+00:00,2364.11,2366.79,2356.63,2358.54
2026-05-10 19:00:00+00:00,2358.53,2366.79,2351.25,2365.54
2026-05-10 20:00:00+00:00,2365.54,2369.86,2311.83,2328.76
2026-05-10 21:00:00+00:00,2328.76,2336.85,2324.02,2330.8
2026-05-10 22:00:00+00:00,2330.79,2377.64,2327.92,2373.78
2026-05-10 23:00:00+00:00,2373.78,2382.53,2367.95,2371.27
2026-05-11 00:00:00+00:00,2371.26,2374.92,2344.59,2352.35
